Feature_ID,Taxon,Confidence
OTU1774,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Clavicipitaceae;D_6__ ,1.0
OTU1779,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Eurotiales;D_4__Aspergillaceae;D_5__Penicillium;D_6__ ,1.0
OTU1780,D_0__Fungi;D_6__ ,1.0
OTU1783,D_0__Fungi;D_1__Rozellomycota;D_2__Rozellomycotina;D_3__GS05;D_6__ ,1.0
OTU1785,D_0__Fungi;D_1__Ascomycota;D_2__Dothideomycetes;D_3__Pleosporales;D_6__ ,1.0
OTU1794,D_0__Fungi;D_6__ ,1.0
OTU1795,D_0__Fungi;D_6__ ,1.0
OTU1796,D_0__Fungi;D_6__ ,1.0
OTU1798,D_0__Fungi;D_6__ ,1.0
OTU1799,D_0__Fungi;D_6__ ,1.0
OTU1800,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Bolbitiaceae;D_5__Conocybe;D_6__Conocybe apala,1.0
OTU1801,D_0__Fungi;D_6__ ,1.0
OTU1807,D_0__Fungi;D_1__Ascomycota;D_2__Eurotiomycetes;D_3__Chaetothyriales;D_4__Herpotrichiellaceae;D_5__Exophiala;D_6__Exophiala alcalophila,1.0
OTU1808,D_0__Fungi;D_6__ ,1.0
OTU1809,D_0__Fungi;D_6__ ,1.0
OTU1812,D_0__Fungi;D_6__ ,1.0
OTU1814,D_0__Fungi;D_1__Rozellomycota;D_2__Rozellomycotina;D_3__GS10;D_6__ ,1.0
OTU1819,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1824,D_0__Fungi;D_6__ ,1.0
OTU1825,D_0__Fungi;D_1__Chytridiomycota;D_2__Spizellomycetes;D_3__Spizellomycetales;D_4__Powellomycetaceae;D_6__ ,1.0
OTU1826,D_0__Fungi;D_6__ ,1.0
OTU1827,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Bionectriaceae;D_5__Clonostachys;D_6__ ,1.0
OTU1828,D_0__Fungi;D_6__ ,1.0
OTU1829,D_0__Fungi;D_6__ ,1.0
OTU1834,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Leucosporidiales;D_4__Leucosporidiaceae;D_5__Leucosporidium;D_6__Leucosporidium fragarium,1.0
OTU1842,D_0__Fungi;D_6__ ,1.0
OTU1843,D_0__Fungi;D_6__ ,1.0
OTU1846,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU1847,D_0__Fungi;D_6__ ,1.0
OTU1849,D_0__Fungi;D_6__ ,1.0
OTU1852,D_0__Fungi;D_6__ ,1.0
OTU1853,D_0__Fungi;D_6__ ,1.0
OTU1854,D_0__Fungi;D_6__ ,1.0
OTU1858,D_0__Fungi;D_6__ ,1.0
OTU1864,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU1866,D_0__Fungi;D_6__ ,1.0
OTU1867,D_0__Fungi;D_6__ ,1.0
OTU1869,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Glomerellales;D_4__Plectosphaerellaceae;D_6__ ,1.0
OTU1870,D_0__Fungi;D_6__ ,1.0
OTU1872,D_0__Fungi;D_6__ ,1.0
OTU1873,D_0__Fungi;D_6__ ,1.0
OTU1875,D_0__Fungi;D_6__ ,1.0
OTU1877,D_0__Fungi;D_6__ ,1.0
OTU1898,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Leotiaceae;D_5__Neobulgaria;D_6__ ,1.0
OTU1899,D_0__Fungi;D_6__ ,1.0
OTU1900,D_0__Fungi;D_6__ ,1.0
OTU1901,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Trichosporonales;D_4__Trichosporonaceae;D_6__ ,1.0
OTU1906,D_0__Fungi;D_6__ ,1.0
OTU1907,D_0__Fungi;D_6__ ,1.0
OTU1915,D_0__Fungi;D_6__ ,1.0
OTU1920,D_0__Fungi;D_6__ ,1.0
OTU1922,D_0__Fungi;D_6__ ,1.0
OTU1924,D_0__Fungi;D_6__ ,1.0
OTU1925,D_0__Fungi;D_6__ ,1.0
OTU1926,D_0__Fungi;D_6__ ,1.0
OTU1928,D_0__Fungi;D_6__ ,1.0
OTU1931,D_0__Fungi;D_1__Ascomycota;D_2__Saccharomycetes;D_3__Saccharomycetales;D_4__Lipomycetaceae;D_5__Lipomyces;D_6__Lipomyces starkeyi,1.0
OTU1933,D_0__Fungi;D_6__ ,1.0
OTU1935,D_0__Fungi;D_6__ ,1.0
OTU1938,D_0__Fungi;D_1__Basidiomycota;D_2__Tremellomycetes;D_3__Tremellales;D_6__ ,1.0
OTU1940,D_0__Fungi;D_6__ ,1.0
OTU1958,D_0__Fungi;D_6__ ,1.0
OTU1959,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_3__Helotiales;D_4__Helotiaceae;D_5__Tetracladium;D_6__ ,1.0
OTU1965,D_0__Fungi;D_6__ ,1.0
OTU1967,D_0__Fungi;D_6__ ,1.0
OTU1975,D_0__Fungi;D_6__ ,1.0
OTU1976,D_0__Fungi;D_1__Basidiomycota;D_2__Cystobasidiomycetes;D_3__Incertae sedis;D_4__Buckleyzymaceae;D_5__Buckleyzyma;D_6__Buckleyzyma aurantiaca,1.0
OTU1978,D_0__Fungi;D_6__ ,1.0
OTU1992,D_0__Fungi;D_6__ ,1.0
OTU1993,D_0__Fungi;D_6__ ,1.0
OTU1997,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU2006,D_0__Fungi;D_6__ ,1.0
OTU2009,D_0__Fungi;D_6__ ,1.0
OTU2011,D_0__Fungi;D_6__ ,1.0
OTU2031,D_0__Fungi;D_6__ ,1.0
OTU2039,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Lycoperdaceae;D_6__ ,1.0
OTU2040,D_0__Fungi;D_6__ ,1.0
OTU2041,D_0__Fungi;D_6__ ,1.0
OTU2043,D_0__Fungi;D_6__ ,1.0
OTU2044,D_0__Fungi;D_6__ ,1.0
OTU2046,D_0__Fungi;D_6__ ,1.0
OTU2047,D_0__Fungi;D_6__ ,1.0
OTU2048,D_0__Fungi;D_6__ ,1.0
OTU2065,D_0__Fungi;D_1__Ascomycota;D_2__Leotiomycetes;D_6__ ,1.0
OTU2066,D_0__Fungi;D_1__Ascomycota;D_6__ ,1.0
OTU2067,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_6__ ,1.0
OTU2069,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU2070,D_0__Fungi;D_6__ ,1.0
OTU2077,D_0__Fungi;D_6__ ,1.0
OTU2080,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Leucosporidiales;D_6__ ,1.0
OTU2082,D_0__Fungi;D_6__ ,1.0
OTU2085,D_0__Fungi;D_6__ ,1.0
OTU2086,D_0__Fungi;D_1__Basidiomycota;D_6__ ,1.0
OTU2088,D_0__Fungi;D_6__ ,1.0
OTU2089,D_0__Fungi;D_6__ ,1.0
OTU2092,D_0__Fungi;D_6__ ,1.0
OTU2093,D_0__Fungi;D_6__ ,1.0
OTU2108,D_0__Fungi;D_6__ ,1.0
OTU2111,D_0__Fungi;D_6__ ,1.0
OTU2112,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Xylariales;D_6__ ,1.0
OTU2113,D_0__Fungi;D_6__ ,1.0
OTU2114,D_0__Fungi;D_6__ ,1.0
OTU2116,D_0__Fungi;D_6__ ,1.0
OTU2120,D_0__Fungi;D_6__ ,1.0
OTU2127,D_0__Fungi;D_1__Basidiomycota;D_2__Cystobasidiomycetes;D_6__ ,1.0
OTU2130,D_0__Fungi;D_1__Basidiomycota;D_2__Agaricomycetes;D_3__Agaricales;D_4__Psathyrellaceae;D_5__Psathyrella;D_6__ ,1.0
OTU2131,D_0__Fungi;D_6__ ,1.0
OTU2158,D_0__Fungi;D_1__Rozellomycota;D_6__ ,1.0
OTU2161,D_0__Fungi;D_6__ ,1.0
OTU2164,D_0__Fungi;D_6__ ,1.0
OTU2168,D_0__Fungi;D_1__Ascomycota;D_2__Sordariomycetes;D_3__Hypocreales;D_4__Bionectriaceae;D_5__Clonostachys;D_6__ ,1.0
OTU2169,D_0__Fungi;D_6__ ,1.0
OTU2173,D_0__Fungi;D_6__ ,1.0
OTU2177,D_0__Fungi;D_1__Basidiomycota;D_2__Microbotryomycetes;D_3__Leucosporidiales;D_6__ ,1.0
OTU2183,D_0__Fungi;D_6__ ,1.0
